habitat,slope
detritus,-2.2037028895064674
detritus,-2.626419236089704
detritus,-2.636018384647827
detritus,-2.420751842677494
detritus,-2.8283536669087974
detritus,-2.71950532418469
detritus,-1.7937784419335094
detritus,-2.7525863550987046
detritus,-2.8523685421655776
detritus,-1.9799924510945406
detritus,-2.5151229681307785
detritus,-2.193323694124797
detritus,-2.6044371511538915
detritus,-2.0223991732095756
detritus,-2.632967577402272
detritus,-2.3381129092429807
detritus,-2.790001882800842
detritus,-0.8371988863721109
detritus,-3.656725464405676
detritus,-2.486999642839051
detritus,-1.9037673279736416
detritus,-1.9850397266409123
detritus,-1.3714786861054715
detritus,-2.9591783345183282
detritus,-2.20580516108253
detritus,-2.694168658838404
detritus,-1.700299007331112
detritus,-2.82581256900765
detritus,-3.337836981071041
detritus,-0.8304067798893021
detritus,-3.006632855919595
detritus,-2.525642952308053
detritus,-2.816158398502352
detritus,-2.4996781752364567
detritus,-1.8785799044711762
detritus,-2.8307065022382183
detritus,-2.2156328456437056
detritus,-2.954810563777499
detritus,-2.7236584856024932
detritus,-2.4541730879678525
detritus,-2.5030254406555312
detritus,-2.898093996144059
detritus,-1.2503818192364533
detritus,-2.210578568628322
detritus,-0.8743999584101225
detritus,-2.672585349053093
detritus,-2.8398649435848458
detritus,-2.6828588098456074
detritus,-3.0303310686085188
detritus,-1.3142932951551378
detritus,-2.3919190448904413
detritus,-2.2886880156603824
detritus,-3.208025372858546
detritus,-2.7800284065344507
detritus,-2.7114013490407616
detritus,-0.8717027524596899
detritus,-3.2774223726834206
detritus,-0.6408596050269268
detritus,-2.6196165408569643
detritus,-1.3534034561041204
detritus,-2.643440732543378
detritus,-1.684322423478595
detritus,-2.0779552273646016
detritus,-2.688250372124712
detritus,-2.5129419524064036
detritus,-2.3268368165276385
detritus,-2.3245383463779428
detritus,-2.2248099554556937
detritus,-2.349648975933744
detritus,-2.724328216371578
detritus,-2.5309581806548165
detritus,-1.5380692749388754
detritus,-1.742795695587897
detritus,-2.4898382872999663
detritus,-1.9494611653961933
detritus,-0.7703436769856646
detritus,-3.089763592398266
detritus,-2.6693477960130263
detritus,-2.5023159759670186
detritus,-2.3343433024403675
detritus,-2.1522269837594306
detritus,-2.383695300355083
detritus,-1.7356050546544932
detritus,-2.878700484112739
detritus,-2.8916415887792413
detritus,-1.1943683075062654
detritus,-2.902453826550109
detritus,-1.9338703866739544
detritus,-2.124373278779787
detritus,-1.7776273649073184
detritus,-2.5347914298820964
detritus,-1.5844686820707188
detritus,-2.429627072749539
detritus,-2.7826168058957093
detritus,-1.6934575464343065
detritus,-2.9761964990375214
detritus,-2.6987304233779534
detritus,-2.347742455341628
boulder,-2.471365385804359
boulder,-2.5631538163918286
boulder,-3.311394740623556
boulder,-2.258304853095664
boulder,-2.9077436135803407
boulder,-2.619135552921508
boulder,-2.7506213463544134
boulder,-3.4342704668407635
boulder,-2.767144404557344
boulder,-3.219946614040518
boulder,-3.2825320546749235
boulder,-3.6173029320395487
boulder,-3.7699354418411755
boulder,-3.7706982674561624
boulder,-3.5519282643665253
boulder,-3.001508119511499
boulder,-3.7474392501624916
boulder,-3.7326020950852588
boulder,-1.9937658532999198
boulder,-2.720413278757208
boulder,-3.0161393651192356
boulder,-2.7042077664413964
boulder,-2.432777415961006
boulder,-2.4676320472343325
boulder,-2.4599809848116174
boulder,-2.190460775772814
boulder,-2.8579720296278954
boulder,-3.4744790040468563
boulder,-2.8661330979404713
boulder,-3.4699637093959392
boulder,-3.8601529936241894
boulder,-2.388215781243739
boulder,-2.9553130023502634
boulder,-2.8219988631374457
boulder,-2.7993786621364922
boulder,-2.732307381016714
boulder,-3.0399850372363066
boulder,-3.553765929859523
boulder,-3.414521117409437
boulder,-2.8846894121968467
boulder,-3.044882746353264
boulder,-2.536994047255057
boulder,-2.356658966869688
boulder,-2.8251881455127625
boulder,-2.931086679920597
boulder,-2.819696453336701
boulder,-2.4909437011559303
boulder,-2.3992738991425786
boulder,-3.528573502888452
boulder,-3.1333242362391514
boulder,-3.1000745303400046
boulder,-1.829188152312583
boulder,-2.085561854884409
boulder,-2.3071342884092663
boulder,-3.288691086912528
boulder,-2.6983942194907637
boulder,-2.335765442101528
boulder,-2.0598649463934704
boulder,-2.9825877085016317
boulder,-2.4394627375239484
boulder,-2.503466128890212
boulder,-3.795002002220163
boulder,-3.9438285570916483
boulder,-3.055753439063656
boulder,-3.024646057168879
boulder,-2.9563763319922796
boulder,-2.8961454436690737
boulder,-3.0834403829157813
boulder,-2.6174706131669945
boulder,-2.6987977130036924
boulder,-3.4044511184854063
boulder,-2.643745877708779
boulder,-3.740373659866928
boulder,-3.201562343342315
boulder,-2.7547673976373828
boulder,-3.262509560983105
boulder,-2.9282909284266267
boulder,-2.719072835402103
boulder,-2.0437827000532423
boulder,-2.5962099913718455
boulder,-3.123226167075376
boulder,-2.1068309437327817
boulder,-2.7113347722739323
boulder,-2.5091458357420873
boulder,-2.086852800576747
boulder,-2.8956527210447227
boulder,-2.772964601220623
boulder,-2.8615587554060737
boulder,-3.403054058165147
boulder,-3.1446977504397458
boulder,-2.4012731863081083
boulder,-3.1732389965186663
boulder,-3.2387900941397225
boulder,-2.2773310529584063
boulder,-2.0563230467672104
boulder,-2.3902690707019993
boulder,-2.4526401538921974
boulder,-2.3853513027404603
boulder,-2.4899298140949693
boulder,-3.343292231490324
boulder,-3.0649323816512397
boulder,-3.274917449748438
boulder,-2.5123018086300286
boulder,-3.060972553868668
boulder,-2.4889743005429867
boulder,-2.847980886580134
boulder,-2.8632329742325777
boulder,-3.167480879940566
boulder,-2.7731173307153263
boulder,-3.0109346009255367
boulder,-2.8718045719518916
boulder,-3.5521280438840717
boulder,-2.16489521445279
boulder,-2.3771048346471746
boulder,-2.769422245443387
boulder,-2.538373920924519
boulder,-3.022983584007741
boulder,-2.8695981567963726
boulder,-2.406405736457046
boulder,-2.5967906962275276
boulder,-3.186502881863882
boulder,-1.7496293711916615
boulder,-2.909838610565597
boulder,-2.34398264813384
boulder,-2.7147939711595335
boulder,-2.924263678883168
boulder,-2.907748930065134
boulder,-2.966070274254696
gravel,-0.9310551556307833
gravel,-4.146315365073546
gravel,-2.3537299392443423
gravel,-2.5768936176415016
gravel,-1.4501342244202897
gravel,-3.298316734607122
gravel,-2.7557886943526215
gravel,-3.2840242797452723
gravel,-3.1518731579047055
gravel,-4.165340923575022
gravel,-2.2015956059900628
gravel,-2.4748189893911703
gravel,-2.9128908542274288
gravel,-2.586686488768357
gravel,-3.1666211841392
gravel,-2.6832814861567216
gravel,-3.1415713948819266
gravel,-4.010527444899279
gravel,-4.210723624462511
gravel,-3.9045356727524965
gravel,-3.125864588146989
gravel,-3.3642822073198704
gravel,-3.99575637297829
gravel,-3.164871515350331
gravel,-3.7788759910725465
gravel,-2.2656836192885788
gravel,-1.3889364507101822
gravel,-4.134602860795232
gravel,-2.665197271381221
gravel,-2.601117647744192
gravel,-2.667458668225608
gravel,-2.6928116549696317
gravel,-2.76919499956154
gravel,-3.772290674216409
gravel,-3.513246773286634
gravel,-2.4429264857016855
gravel,-1.9352250275166232
gravel,-3.1121156777533687
gravel,-2.985547116718066
gravel,-3.3117987922233643
gravel,-3.2774560473836916
gravel,-3.200408679889594
gravel,-2.8403952800708265
gravel,-2.198155566455486
gravel,-2.5016647604028877
gravel,-3.5313246137012846
gravel,-2.7682230583101757
gravel,-2.792078417421165
gravel,-3.5688723174747743
gravel,-3.279544347407376
gravel,-3.158957221627741
gravel,-3.673102151707825
gravel,-3.4821121343021746
gravel,-3.552917709135692
gravel,-3.2819374061791504
gravel,-3.219818216343418
gravel,-3.3392931446365894
gravel,-2.512460708634533
gravel,-2.570068433969857
gravel,-2.8157641916079497
gravel,-2.813754216063617
gravel,-2.9568116319684967
gravel,-3.0633761804842443
gravel,-2.4073483808195464
gravel,-3.8814234921130697
gravel,-4.469302195727525
gravel,-2.481037319636789
gravel,-3.958901918536955
gravel,-2.957457601556307
gravel,-2.8554038203817296
gravel,-3.1815900305940295
gravel,-3.383107252349009
gravel,-2.8761234108826113
gravel,-3.1421061997424347
gravel,-4.013134563521344
gravel,-2.8726807261733613
gravel,-2.844484532633903
gravel,-2.813476170751097
gravel,-3.1134568659726165
gravel,-2.7587145882444286
gravel,-2.3712673372407402
gravel,-2.7087466896350048
gravel,-3.0993875820448804
gravel,-3.1370481761639386
gravel,-3.1661959989016104
gravel,-2.9709435220302316
gravel,-2.7531746465556957
gravel,-3.241077993462635
gravel,-3.590349479469999
gravel,-2.826691277273472
gravel,-3.880492939842941
gravel,-3.175623904270206
gravel,-3.5040020650024637
gravel,-2.8668153865045967
gravel,-3.3125353236070225
gravel,-4.1517406794769585
gravel,-3.999555738250708
gravel,-3.51645887785423
gravel,-4.204428443717286
gravel,-4.179528155138528
gravel,-3.1536696812361775
gravel,-3.1372795458257716
gravel,-2.681429183859013
gravel,-3.4840759684474767
gravel,-3.0904404681472357
gravel,-2.930520525060474
gravel,-3.0475702095146873
gravel,-2.9772617581002954
gravel,-0.549380886609264
gravel,-2.777565995122663
gravel,-3.834686126409477
gravel,-3.358037834770332
gravel,-3.1890417152620247
gravel,-2.803452687261845
gravel,-2.657307854094962
gravel,-3.376592084827327
gravel,-3.935416844179671
gravel,-2.8699907481383526
gravel,-3.0854590046073476
gravel,-3.3816402386284747
