habitat,slope
sand,-2.674715543730093
sand,-1.8850624202454844
sand,-0.8920105151222991
sand,-0.6974157432740452
sand,-1.7542419809173433
sand,-2.2630193389904947
sand,-2.5788157505919522
sand,-1.9525943077120784
sand,-2.9007920585602305
sand,-2.4604645160638325
sand,-1.100687528492017
detritus,-2.6801511853384983
detritus,-2.4432910163026538
detritus,-2.2282281976491847
detritus,-2.429587641687772
detritus,-2.122230785896006
detritus,-2.2645445145591343
detritus,-2.581054536161238
detritus,-1.9387282956969345
detritus,-1.9408358211078716
detritus,-1.821623220581454
detritus,-2.3456147514281196
detritus,-1.9096500714213975
detritus,-2.1755348384839452
detritus,-2.6745401817671186
detritus,-2.1157783450404257
detritus,-2.2174336858089303
detritus,-2.9324891492460443
detritus,-1.870309095805294
detritus,-2.1988617871978713
detritus,-2.090298334088559
detritus,-3.110437214205209
detritus,-2.4532576965347914
detritus,-1.8303750502144893
detritus,-2.8126609089443066
detritus,-2.0235464829790804
detritus,-2.305124416254643
detritus,-2.7377429812351184
detritus,-2.484796022789537
detritus,-2.055287531182323
detritus,-2.080590919938099
detritus,-0.9271177007721508
detritus,-1.1509221615323963
detritus,-1.8327232150522428
detritus,-2.1763757687898857
detritus,-2.261897103493709
detritus,-1.4907343822917904
detritus,-3.0768745576002745
detritus,-2.955596664855179
detritus,-0.6169080870543596
detritus,-1.140264917484832
detritus,-0.7814482287599153
detritus,-0.6963322930726644
detritus,-2.316061275240326
detritus,-0.7165093989591691
detritus,-2.6810610465518967
detritus,-2.2034652791534524
detritus,-2.0018126566967682
detritus,-2.4907663912747213
detritus,-2.55792648713592
detritus,-2.1824236482540376
detritus,-2.606926797932049
detritus,-2.395180541337108
detritus,-3.3449889807473174
detritus,-2.224792227945443
detritus,-1.518620955319296
detritus,-1.918625872200771
detritus,-2.5238689600182345
detritus,-3.554780117234029
detritus,-2.2416537842762803
detritus,-2.3075646379466903
detritus,-1.318852002133607
detritus,-2.467122899185177
detritus,-2.1257169004648304
detritus,-0.4908257026645454
detritus,-1.2975753375894334
detritus,-1.004591286744622
detritus,-2.1915867679141576
detritus,-2.502670139883838
detritus,-1.9585353909630203
detritus,-2.5593648168842376
detritus,-2.2930679497871482
detritus,-2.4051800728078785
detritus,-1.9424284878608122
detritus,-2.7188217913941095
detritus,-2.51035059762093
detritus,-2.516439976698548
detritus,-1.646766129406335
detritus,-0.874496043855671
detritus,-1.1850689752374624
detritus,-2.408577859698913
detritus,-1.3266719007746592
detritus,-2.55911531180701
detritus,-1.8454654832391981
detritus,-2.7171968607820878
detritus,-1.5587705770738174
detritus,-0.4734682501138292
detritus,-3.4155811507966587
detritus,-2.675798442507982
detritus,-2.4661203411999324
detritus,-1.9266744272378613
detritus,-2.820095713418082
detritus,-2.4299450947778767
detritus,-2.7914382553932335
detritus,-1.3392546183042675
detritus,-1.1445713276052196
detritus,-1.046075328402236
detritus,-3.1971156434974275
detritus,-1.3781978000456916
detritus,-0.4135457410922968
detritus,-1.4555310691348788
detritus,-3.175204147761815
detritus,-0.8782502939600799
detritus,-1.6867366573119624
detritus,-1.5837855997822272
detritus,-3.070111066533089
detritus,-2.877227212600792
detritus,-3.424023624882541
detritus,-3.0803231027722835
detritus,-2.8234654637786325
detritus,-2.425727780083236
detritus,-2.612732863119821
detritus,-3.2178118801504527
detritus,-2.6399577182934575
detritus,-2.8317808028337397
detritus,-2.0349757816999183
detritus,-2.1388432880647192
detritus,-2.2363262070369325
detritus,-2.352351389046091
detritus,-1.4292960487191302
detritus,-2.0771789500911555
detritus,-1.953093484603298
detritus,-2.860411947630974
detritus,-1.4130899585855998
detritus,-0.8168219333998035
detritus,-2.82009469062813
detritus,-2.958148095030125
detritus,-2.6157186206864798
detritus,-1.3464580656251908
detritus,-1.9570065099886098
detritus,-2.134233994795267
detritus,-1.5158917618179202
detritus,-2.4264220017917113
detritus,-3.193844082417565
detritus,-1.203363980812467
detritus,-0.9530326983565051
detritus,-2.0105328009938654
detritus,-1.8057247022872993
detritus,-0.3858480517159614
detritus,-2.6668399295007785
detritus,-2.4427742804269603
detritus,-2.6319807245878426
detritus,-2.757109841863592
detritus,-2.7118844001656597
detritus,-1.2142602090307477
detritus,-2.1631431496026523
detritus,-2.841667962579326
detritus,-2.280464815693178
detritus,-2.5837208754323577
detritus,-2.2671293881058925
detritus,-0.9627286237673442
detritus,-1.7934887509600976
detritus,-1.7621640180167637
detritus,-2.3232098610660303
detritus,-0.651157132695202
detritus,-1.2798553321139425
detritus,-0.44305744324740554
detritus,-2.455174200244399
detritus,-2.9683718481918695
detritus,-0.3944722880638908
detritus,-0.4120570174089963
detritus,-1.327694245724071
detritus,-0.5101939178111262
detritus,-1.9920096012541664
detritus,-2.2887743548813635
detritus,-0.7710405684681394
detritus,-0.4226618246364283
detritus,-2.5461595950693656
detritus,-3.0548203996196346
detritus,-1.6560407737465848
detritus,-0.447847444957733
detritus,-2.755301751324683
detritus,-2.335481542120882
detritus,-3.176349565642952
detritus,-1.12430496854169
detritus,-1.0719315490594938
detritus,-0.7685179799852175
detritus,-2.8605117086863974
detritus,-1.1398360397620781
detritus,-2.301720438190259
detritus,-1.7736963542066309
detritus,-1.6872099690058673
detritus,-1.3935172301514647
detritus,-1.6824346321325436
detritus,-2.015449200055299
detritus,-0.5506565900622433
detritus,-0.6716284193797695
detritus,-2.2928628589449462
detritus,-2.092397021186357
detritus,-2.3909084152432385
detritus,-1.1327272825970864
detritus,-2.4572527359740697
detritus,-2.790629703867413
detritus,-1.9509564816343192
detritus,-0.5457930476144718
detritus,-2.411462004963433
detritus,-3.124290990984133
detritus,-2.4579313489404266
detritus,-2.1207777598664483
detritus,-1.025198041225294
detritus,-1.0270903779895448
detritus,-0.8229762161060618
detritus,-1.9419371514198287
detritus,-2.2662481930716107
detritus,-2.3548563956320203
detritus,-0.5658293520771258
detritus,-1.0495601465596476
detritus,-2.919965098080623
detritus,-2.5425332583897524
detritus,-2.853145571957973
detritus,-2.590981525103124
detritus,-0.6981094978332723
detritus,-2.263347253189187
detritus,-1.4671067969074607
detritus,-0.4562379639182419
detritus,-0.5548236584969446
detritus,-2.2916306785968397
detritus,-0.9234824589885827
detritus,-1.9704317377998168
detritus,-2.8758558421274922
detritus,-2.5369514838951797
detritus,-1.4474165734940467
detritus,-0.7471663779420551
detritus,-2.4110195759647084
detritus,-3.6042637914716735
detritus,-1.6490446181370984
detritus,-1.7924116422211247
detritus,-1.2563410972466935
detritus,-1.5456471423345028
detritus,-2.3932911630696565
detritus,-2.652200811506545
detritus,-2.4175076812567173
detritus,-2.126652616213564
detritus,-2.4354879788838435
detritus,-1.605286694871916
detritus,-0.7804534178217742
detritus,-0.9109222385294162
detritus,-0.8356320708172984
detritus,-0.6907230373745491
detritus,-1.7324739018771462
detritus,-0.5508738493470209
detritus,-2.6686056011025276
detritus,-2.6543616692596856
detritus,-2.5376830899921226
detritus,-3.0745778519672387
detritus,-1.9627185035336412
detritus,-1.659949516319588
boulder,-2.3179737746233697
boulder,-2.453360507651466
boulder,-2.0074728742986876
boulder,-2.7993487419907503
boulder,-1.8245911800659929
boulder,-2.0556058831571566
boulder,-2.248208049097442
boulder,-2.0189130298534623
boulder,-3.8701738233164558
boulder,-2.5320797863151765
boulder,-2.0839493756325993
boulder,-2.5776780188774926
boulder,-2.3362248391770164
boulder,-2.5919063678729333
boulder,-3.077701713854172
boulder,-3.5188698331057897
boulder,-2.3439694832382667
boulder,-3.472780758271131
boulder,-2.907080803000907
boulder,-2.4119628119501044
boulder,-2.751491946440577
boulder,-3.0910859689919703
boulder,-2.763910406652132
boulder,-2.609790065077847
boulder,-3.196156105347234
boulder,-3.010560547276949
boulder,-3.145379860066424
boulder,-2.413201366669357
boulder,-2.586855899030416
boulder,-2.449069492659239
boulder,-2.6137458044351702
boulder,-2.180212305838199
boulder,-2.905598169621687
boulder,-2.9714433759062424
boulder,-4.123686256047389
boulder,-3.48735865259922
boulder,-1.6675357027598614
boulder,-1.7288467122743163
boulder,-2.7505918393213307
boulder,-3.6904598078622817
boulder,-3.0795592594971315
boulder,-2.6119579503464934
boulder,-1.8089728680929598
boulder,-2.650549297641788
boulder,-2.285768275256725
boulder,-2.913313415586422
boulder,-2.7468147765374855
boulder,-2.7236443206200445
boulder,-3.786768945508918
boulder,-3.2575614354534346
boulder,-1.8059406065567272
boulder,-3.558198888395352
boulder,-2.4958771332613257
boulder,-3.633280392004507
boulder,-3.0348477224613806
boulder,-2.7529903244883664
boulder,-4.051697671192787
boulder,-3.2726762041625497
boulder,-2.6717475295321846
boulder,-3.609048628405022
boulder,-2.188875578306766
boulder,-3.7986647392028265
boulder,-1.8431043747696845
boulder,-2.1820501750703674
boulder,-2.5196181700924427
boulder,-2.258943890233699
boulder,-3.391173150362581
boulder,-2.4094503824590285
boulder,-2.226497088484222
boulder,-1.740451886457395
boulder,-2.5400860677223687
boulder,-3.095312755584147
boulder,-2.3666817892585863
boulder,-2.6330529138091463
boulder,-1.9976344200637317
boulder,-3.341417122630481
boulder,-3.376131102413298
boulder,-2.536324836021522
boulder,-2.2263695558814316
boulder,-2.57558893457646
boulder,-3.8430984355230433
boulder,-2.646909306399121
boulder,-2.363594245714558
boulder,-2.3256997549679133
boulder,-2.726611139422909
boulder,-3.3323636126386025
boulder,-2.7853358519708693
boulder,-2.9577484913336325
boulder,-2.664937452180203
boulder,-2.8972576484683197
boulder,-2.6827093542562315
boulder,-3.1767430894801545
boulder,-2.449024515057298
boulder,-2.413500103493727
boulder,-2.2045034588091337
boulder,-1.171497457208116
boulder,-2.9868030917298687
boulder,-1.6149342358077434
boulder,-3.239431010088479
boulder,-1.6209913012824357
boulder,-2.557074973041012
boulder,-2.5976522571683485
boulder,-1.9420279124858586
boulder,-2.4461977896231986
boulder,-2.9303564900750714
boulder,-3.305974146348522
boulder,-2.474356324825168
boulder,-3.8182480360268998
boulder,-3.7668293713732712
boulder,-3.5641762805454817
boulder,-2.4809884088661813
boulder,-2.8867955185223795
boulder,-2.3404842977719746
boulder,-3.1639612699766437
boulder,-2.0002768105503774
boulder,-1.9816156469889756
boulder,-1.8404295881387096
boulder,-2.8162100967375934
boulder,-2.5795273040326294
boulder,-2.7316062105362136
boulder,-2.5358989232418954
boulder,-2.283338478044507
boulder,-3.30702875010852
boulder,-3.154125540833543
boulder,-3.903658891803594
boulder,-2.7783899069510776
boulder,-2.819209346461971
boulder,-2.1911949121435725
boulder,-2.7009200484373723
boulder,-2.2857639581032627
boulder,-3.0833472852165738
boulder,-2.46425091274899
boulder,-2.5090358444254517
boulder,-3.162730847127551
boulder,-2.888033055378394
boulder,-2.541620643730123
boulder,-3.040282544332008
boulder,-1.7895626387606836
boulder,-4.183551619423812
boulder,-2.308456696090464
boulder,-3.4593909722694813
boulder,-2.613201959391033
boulder,-2.702645796923745
boulder,-3.1133993571188774
boulder,-3.0101253514190356
boulder,-3.924289495510778
boulder,-3.1122676294442386
boulder,-1.6896864609161055
boulder,-2.3114777147821624
boulder,-2.78390040691318
boulder,-3.6912631538242575
boulder,-2.9997714627373244
boulder,-3.1364670864221127
boulder,-3.7721033233896253
boulder,-2.3391258335402183
boulder,-2.426527263058424
boulder,-1.984357276466397
boulder,-2.1007524886263416
boulder,-2.554899502836378
boulder,-3.567989657716389
boulder,-2.6893572687724365
boulder,-2.918449166763102
boulder,-3.1109825676447604
boulder,-2.2819314580138776
boulder,-2.4542461943938654
boulder,-2.5541944494678113
boulder,-2.445918463785641
boulder,-1.7404111023424311
boulder,-3.4634642272545606
boulder,-3.4790362961860994
boulder,-2.8460222030688356
boulder,-2.526705420937713
boulder,-2.683149958592073
boulder,-1.9371898686154523
boulder,-3.4966285313383865
boulder,-2.6008301364214783
boulder,-3.2784120803100776
boulder,-3.8420912161436744
boulder,-2.2272272278434375
boulder,-2.826454187637547
boulder,-2.5315250263573295
boulder,-2.708572945279446
boulder,-2.1438474127847083
boulder,-3.1220863402313004
boulder,-2.8919480553085957
boulder,-2.0801208050029256
boulder,-1.7377619813329328
boulder,-3.084296392417551
boulder,-3.9888505136425194
boulder,-2.7258016338993296
boulder,-1.437287745270531
boulder,-1.924324414085267
boulder,-1.6642625801464983
boulder,-2.0036462800452366
boulder,-2.4059992493216065
boulder,-2.5630263739846195
boulder,-2.7245482077186685
boulder,-3.611344433040938
boulder,-3.414523542501033
boulder,-2.179937011912415
boulder,-2.8748013412277214
boulder,-2.8742466264619155
boulder,-3.7780247742116617
boulder,-2.3748790380379776
boulder,-2.9816024606183436
boulder,-3.487852158234701
boulder,-2.2470529892296844
boulder,-3.2675012141540933
boulder,-2.9547597453116965
boulder,-3.162276464968794
boulder,-2.5052391766109823
boulder,-3.057356278131072
boulder,-2.2787561038943385
boulder,-3.293422136159593
boulder,-2.543755834532271
boulder,-2.8680942805497405
boulder,-2.5212728133502096
boulder,-3.967715659993831
boulder,-2.405525391636786
boulder,-3.5534040143025862
boulder,-0.7159282385327165
boulder,-2.0386040619392105
boulder,-3.004032299759766
boulder,-2.491978350374682
boulder,-2.8213383136314376
boulder,-2.9294521925520196
boulder,-2.194675178956946
boulder,-3.095726259568783
boulder,-3.0650563064689735
boulder,-2.505713549058235
boulder,-2.528751355099537
boulder,-2.1614112754220964
boulder,-2.6179084619935202
boulder,-1.94264659725354
boulder,-2.8917705343033466
boulder,-3.5542443516898223
boulder,-1.8867956467357345
boulder,-2.4814132081183082
boulder,-3.1731040376960165
boulder,-3.5829729123338176
boulder,-2.332925119895515
boulder,-2.8764524041785315
boulder,-2.342021888462085
boulder,-2.3139449028328234
boulder,-2.449041074754468
boulder,-3.021899281411117
boulder,-2.951389887844344
boulder,-3.1263343740419933
boulder,-2.635480103011458
boulder,-2.719356303629253
boulder,-2.603130929713629
boulder,-2.474642963507289
boulder,-2.3882146635036423
boulder,-2.6986943836685446
boulder,-2.8129916823574406
boulder,-3.1682772583161802
gravel,-0.4662430335906989
gravel,-0.8414590962954506
gravel,-3.099065378230444
gravel,-3.5016432047724853
gravel,-3.904994939231946
gravel,-2.651341901894666
gravel,-2.2943728423400467
gravel,-2.7619743933201883
gravel,-2.2326699231686424
gravel,-1.017800164540384
gravel,-2.1550512419535446
gravel,-2.937264207088354
gravel,-2.660723286163594
gravel,-1.226017423864237
gravel,-3.3061413338268597
gravel,-3.2230233497136664
gravel,-2.729468667599966
gravel,-0.6883973561848424
gravel,-3.7491381717645
gravel,-4.496484297936797
gravel,-2.7946362043307262
gravel,-2.3332819412486248
gravel,-2.8257867090351008
gravel,-2.2073353391579515
gravel,-3.09697752405877
gravel,-2.804587278720446
gravel,-2.849193394506477
gravel,-3.1579262628696134
gravel,-3.063963764918622
gravel,-3.339872474833324
gravel,-3.132309415584842
gravel,-1.7734465957758743
gravel,-3.117230811640675
gravel,-3.6849070926146927
gravel,-4.880606022183619
gravel,-3.2585667490315573
gravel,-4.289727828259439
gravel,-4.131309306523486
gravel,-2.6190400489260157
gravel,-3.976558788573018
gravel,-3.4759803594404506
gravel,-3.074332650154613
gravel,-2.402385425020344
gravel,-2.90711118504749
gravel,-2.3852157208885885
gravel,-4.625020040741702
gravel,-4.1990621407097555
gravel,-3.81583865679369
gravel,-2.9749045569207713
gravel,-2.8514253367662015
gravel,-3.5926400452960943
gravel,-3.3112818681340523
gravel,-2.2298779142118006
gravel,-1.1952352185746329
gravel,-3.0017284483377247
gravel,-1.305667145338804
gravel,-2.7074013919865343
gravel,-3.867081036655356
gravel,-3.4917513958039565
gravel,-3.9431493520535965
gravel,-2.594272998245549
gravel,-1.517736117983566
gravel,-2.6847961703100722
gravel,-2.615574670071159
gravel,-1.055503170003891
gravel,-1.0807236509951292
gravel,-3.0386119447657953
gravel,-3.0720906603422455
gravel,-3.417063572233461
