habitat,slope
sand,-1.3389350665177953
sand,-2.44021981074237
sand,-1.7797148299696437
sand,-1.058800431904183
sand,-2.3870410604817334
sand,-1.9266849785276152
sand,-1.7867548773149384
sand,-2.1877414693098465
sand,-2.034028308043551
sand,-2.053412244239021
sand,-1.8562248105398582
sand,-1.3794525033300622
sand,-1.5419242526873813
sand,-1.7273702289091977
sand,-1.8327898521741781
sand,-0.9345887733461269
sand,-1.8960135703452952
sand,-1.8871467742604724
sand,-3.2668633107417864
sand,-3.171783712976967
sand,-2.3827726444495605
sand,-2.59901195463107
sand,-2.5430881353387416
sand,-2.6540895344016646
sand,-2.4079533301475804
sand,-2.121681349033051
sand,-2.7946639807324387
sand,-3.0766559384127468
sand,-1.4389688898237345
sand,-1.6376641617382688
sand,-1.6342533754157205
sand,-1.5534643962418355
sand,-1.9116694169509505
sand,-1.7709803004959825
sand,-2.0779526514225197
sand,-1.9796292079531896
sand,-2.3472878124913565
sand,-2.2828699358038036
sand,-2.0701981249632198
sand,-2.7968345128528345
sand,-2.334290897877817
sand,-2.4862439018663394
sand,-1.9868237402030442
sand,-2.33632055250537
sand,-2.2039668017010063
sand,-2.472522966401448
sand,-2.3107599605352735
sand,-1.4428377821176128
sand,-2.7406355756572958
sand,-2.969753382498661
sand,-2.7954468770567726
sand,-2.214552188952145
sand,-2.7641640991741574
sand,-2.8035442419101044
sand,-1.8152228534737143
sand,-2.3487295550801326
sand,-2.8483621590823645
sand,-0.8146330405233128
sand,-1.3195066584254462
sand,-1.2191369473075442
sand,-2.323360179134024
sand,-2.5473301976532436
sand,-1.6466357856301108
sand,-2.3040302204156875
sand,-3.235560058612955
sand,-2.6615159127486403
sand,-1.3673787053291748
sand,-0.8488108691874885
sand,-2.63794676125998
sand,-2.2992151876887212
sand,-2.309532650669371
sand,-1.7938362457899897
sand,-1.908664675530765
sand,-2.3677139830179104
sand,-2.613396404584551
sand,-2.8007958159987547
sand,-1.8710071025168526
sand,-2.055013033694058
sand,-2.92892013892351
sand,-2.494442439936093
sand,-2.8189853416706465
sand,-2.649122869771216
sand,-2.757752430534366
sand,-2.7144278387426075
sand,-2.6535449505252107
sand,-2.823504573322415
sand,-2.5689131431804566
sand,-2.673022849574721
sand,-0.9134062136336212
sand,-1.1756870555335137
sand,-1.5928181058451274
sand,-1.712374905288801
sand,-2.847680877059739
sand,-2.5617615304844907
sand,-1.8647869374323827
sand,-2.0154016173792546
sand,-3.0672420812330623
sand,-2.555833220908616
sand,-2.0665795810905223
sand,-2.565453371138835
sand,-2.5950086616577077
sand,-2.3777531631189293
sand,-2.48345848525196
sand,-1.779483899690685
sand,-2.0944497804713804
sand,-2.199443100616732
sand,-2.2382174970142974
sand,-2.2216002995353983
sand,-3.053386516442817
sand,-3.022190513879446
sand,-2.8648540194511014
sand,-2.2859026893153103
sand,-2.4848430835324185
sand,-2.307934649341906
sand,-2.3135784093536373
sand,-1.5979521207752327
sand,-1.8565256230129032
sand,-1.8944348674258429
sand,-2.548634383612697
sand,-2.441761058348587
sand,-2.5505071751051727
sand,-2.405983072244664
sand,-2.139419246580136
sand,-2.2382443307625586
sand,-1.0668329067315694
sand,-1.1417294307695132
sand,-2.8804255969345096
sand,-2.9499910583187154
sand,-3.2948291752440957
sand,-3.9221783244186086
sand,-2.42859201910255
sand,-2.093565387361938
sand,-2.234748040770025
sand,-2.1491471068579187
sand,-1.9836853654872113
sand,-1.5231741522267355
sand,-2.114929910801173
sand,-1.902724080379026
sand,-3.288582278431865
sand,-2.740312368786874
sand,-2.229620078355702
sand,-2.2374726250570602
sand,-1.9125885889271559
sand,-1.6163514997452448
sand,-2.626765106124731
sand,-2.358294013634265
sand,-0.9822754307119466
sand,-2.46518340408439
sand,-2.3747582924545108
sand,-2.309385991507074
sand,-2.286750610858563
sand,-1.9793605819170799
sand,-2.558671536932127
sand,-1.9913421763178212
sand,-2.131039079682776
sand,-2.42366340044152
sand,-0.39674833681869065
sand,-0.9008703562905584
sand,-1.8743174753909333
sand,-1.8822752112261107
sand,-2.409767851010459
sand,-2.2585553914765453
sand,-2.742122161632706
sand,-2.859408484527299
sand,-1.9053508675866537
sand,-2.1167119094996836
sand,-2.004433663829488
sand,-1.6654735672299132
sand,-1.9854674629951157
sand,-1.0508536991552553
sand,-1.74483953613247
sand,-2.411397812663655
sand,-2.0765296379958156
sand,-2.065570846298659
sand,-2.5211006983226047
sand,-2.6250217190422753
sand,-1.523234339958566
sand,-1.7104480377785156
sand,-2.496942748218506
sand,-2.4688354713729432
sand,-2.271577557994058
sand,-2.4218286478460973
sand,-2.47334366785474
sand,-2.642423564842694
sand,-0.32285329793661993
sand,-2.137504210421662
sand,-2.036615141640969
sand,-0.7794521624128719
sand,-2.904310318819844
sand,-2.4757377699556256
sand,-2.0119081977364233
sand,-0.6502698672300808
sand,-1.9961344388716065
sand,-2.3960565663857363
sand,-2.5535493431223277
sand,-2.08959398234173
sand,-2.226666378068499
sand,-2.5349669105754167
sand,-1.7988821026812436
sand,-2.1078435928791426
sand,-1.7824548470694954
sand,-1.5718857939797797
sand,-2.489532922597766
sand,-2.655400342826726
sand,-1.4821277983049066
sand,-1.3298552797450431
sand,-1.7995299296644771
sand,-2.0704418534540205
sand,-1.8997975847260102
sand,-2.008649691265909
sand,-0.9024674752273055
sand,-0.9847735109382711
sand,-2.7079920603225442
sand,-2.6390176060032027
sand,-1.7233710437172698
sand,-2.258121005922984
sand,-2.3950683186609623
sand,-1.8018864513118849
detritus,-2.6196809443720417
detritus,-2.75691591490644
detritus,-2.1998833780969327
detritus,-2.148243463492639
detritus,-2.5642550497021017
detritus,-2.3656359787337964
detritus,-2.8326572027387744
detritus,-2.39251349828321
detritus,-2.134237009357867
detritus,-2.1594742341746924
detritus,-2.1035334116976374
detritus,-2.372261162832827
detritus,-1.991188635012116
detritus,-2.2373464661575935
detritus,-1.095151528225223
detritus,-2.5501969667248594
detritus,-2.160286369997875
detritus,-2.8489600327878226
detritus,-1.8850885702500135
detritus,-2.249647743170582
detritus,-2.8640695924698534
detritus,-2.871805678878514
detritus,-2.594789224863491
detritus,-2.7474553641985295
detritus,-2.5448362043706156
detritus,-2.422862532106668
detritus,-2.1580598287925086
detritus,-2.285901088725732
detritus,-1.6465573813745669
detritus,-2.037817329055628
detritus,-1.6210960796563862
detritus,-1.4860469114190087
detritus,-2.3453713737899466
detritus,-2.4586904244965115
detritus,-2.4403839477712275
detritus,-3.1802025850993925
detritus,-2.79774848318023
detritus,-2.978020217990144
detritus,-2.9560733454640107
detritus,-2.959232620738612
detritus,-1.0218612893479864
detritus,-2.226597975647829
detritus,-1.9215918833750227
detritus,-2.1434516359628355
detritus,-2.594190957256298
detritus,-2.781021305819379
detritus,-2.078137644382033
detritus,-2.1274020176586
detritus,-2.719953514325461
detritus,-2.947606688201249
detritus,-2.598855035867307
detritus,-1.817780499828575
detritus,-2.1412065569198515
detritus,-2.1943032528740916
detritus,-2.5781808839376152
detritus,-2.6069211022598
detritus,-1.727230508610682
detritus,-1.8104360725548374
detritus,-2.4331466328878726
detritus,-2.343725538140441
detritus,-1.6337509696193946
detritus,-2.4087551616489233
detritus,-2.290910457691468
detritus,-2.502789101033498
detritus,-2.4212886660851325
detritus,-2.477119555041099
detritus,-2.3165317549064137
detritus,-2.4729508872445227
detritus,-1.9625699892028083
detritus,-1.5588032749440304
detritus,-2.2434992788110484
detritus,-2.248570357791695
detritus,-2.3578623755589287
detritus,-2.5955855465684086
detritus,-2.597028773617679
detritus,-2.3739348793052706
detritus,-1.783112100029084
detritus,-1.865045369482287
detritus,-2.2183448268042785
detritus,-2.198071374726233
detritus,-2.270453973389143
detritus,-2.0775669520442874
detritus,-2.837682772145133
detritus,-2.901482365719661
detritus,-0.7705250820932069
detritus,-2.218525626843957
detritus,-3.1299835855173868
detritus,-3.519158354302973
detritus,-2.478290244061641
detritus,-2.0728313669389156
detritus,-1.7959575094888047
detritus,-2.4604814265899657
detritus,-2.7235865369777095
detritus,-2.5666505781535625
detritus,-1.3135604886759378
detritus,-1.5202593766618357
detritus,-2.466637546317258
detritus,-2.926998771865737
detritus,-1.55760366682913
detritus,-1.29238560813878
detritus,-2.7013265492555054
detritus,-2.5564603172243587
detritus,-1.8248607311759844
detritus,-2.1429530304211433
detritus,-2.5996155886880796
detritus,-2.634292588123833
detritus,-2.869687228248639
detritus,-2.8452049553099736
detritus,-1.6192793683071856
detritus,-2.2360031935084015
detritus,-2.8634675811310903
detritus,-2.420822071967869
detritus,-2.4823097732699897
detritus,-2.43719772593493
detritus,-2.6209537376723304
detritus,-2.731082537728353
detritus,-2.4672233677584603
detritus,-2.596343931298509
detritus,-2.546939443952094
detritus,-2.337372184933478
detritus,-2.8678214275832183
detritus,-2.678609121358987
detritus,-2.2175042726183674
detritus,-1.924780104776797
detritus,-2.5717701723537605
detritus,-2.5911676334298996
detritus,-2.7755768709822752
detritus,-2.69455487425934
detritus,-2.234156672158415
detritus,-2.540751971920597
detritus,-2.520024064551444
detritus,-2.3583180240294035
detritus,-2.0317894837541712
detritus,-0.9218562587719142
detritus,-1.9341251244083282
detritus,-2.3252737109046087
detritus,-1.9551162843384506
detritus,-2.0802406768398956
detritus,-2.367986548105087
detritus,-2.398590854448617
detritus,-2.705494725972162
detritus,-2.724485789119769
detritus,-2.7209819118745
detritus,-2.5699682690857704
detritus,-1.5327049170375247
detritus,-2.850216073299346
detritus,-2.97748115971448
detritus,-2.8538247698251973
detritus,-1.9642987393651918
detritus,-1.9017630467554159
detritus,-2.22775015564202
detritus,-2.101634850798721
detritus,-2.4455306331949718
detritus,-1.3835811371873867
detritus,-2.3953181034566486
detritus,-1.67138265294894
detritus,-3.0856651923744294
detritus,-2.9745146283560153
detritus,-2.3123255984653412
detritus,-2.462443927542249
detritus,-0.8699735188863097
detritus,-1.7638270090172752
detritus,-3.412970898254623
detritus,-3.3817971237388322
detritus,-1.0618426474401321
detritus,-1.7596724071055074
detritus,-2.840512343774743
detritus,-2.236255401737549
detritus,-1.9964375165511363
detritus,-2.1435079523248426
detritus,-2.614144021649825
detritus,-2.4783930422224825
detritus,-2.6941515914776426
detritus,-2.092328031184072
detritus,-1.878347631431895
detritus,-2.028861026441729
detritus,-2.403123867740586
detritus,-2.3947407550437063
detritus,-1.9876049260416169
detritus,-2.5956738326340996
detritus,-1.8912412133026366
detritus,-2.3408831121363947
detritus,-2.1464273773061118
detritus,-1.6690334439627525
detritus,-0.6918734232770403
detritus,-0.9283454584313243
detritus,-2.405713702581639
detritus,-2.2824355211525797
detritus,-1.895514055689347
detritus,-2.04711846509757
detritus,-2.843695049459359
detritus,-2.664798995653547
detritus,-2.524519876622768
detritus,-2.120477116947828
detritus,-3.0277293040276665
detritus,-1.239886416982106
detritus,-2.56724829121879
detritus,-2.457594489451728
detritus,-2.0642355036814126
detritus,-2.274403266623842
detritus,-1.2480291031098392
detritus,-1.3996758223539432
detritus,-2.565501740208615
detritus,-2.411789291116947
detritus,-1.8275733731734116
detritus,-1.8133769126371977
detritus,-2.796511633275041
detritus,-2.774530205892613
detritus,-2.6669302373620636
detritus,-2.649229084529605
detritus,-1.6996701736419926
detritus,-2.8241982681400355
detritus,-2.263438642985019
detritus,-2.5017798116246266
detritus,-2.4226607198140706
detritus,-2.0342102013269368
detritus,-1.916337667047971
detritus,-2.2424859083922586
detritus,-2.9517444642744484
detritus,-2.78948685401779
detritus,-2.604683630758062
detritus,-2.196929169730789
detritus,-3.842879608551656
detritus,-3.6274271469350685
detritus,-1.8849154547091054
detritus,-1.9577140080080773
detritus,-2.053316638669018
detritus,-1.5970070718803964
detritus,-2.3975158979860507
detritus,-2.4144702251909265
detritus,-2.318450897395641
detritus,-2.1775774727314956
detritus,-1.8153920555713812
detritus,-2.1103881391845047
detritus,-1.6939168256237036
detritus,-1.5577189437311494
detritus,-1.6631344163743798
detritus,-1.7752085138483773
detritus,-2.224678918285341
detritus,-1.5969210123060489
detritus,-2.816553442867584
detritus,-2.5456011659487854
detritus,-2.4483853045163575
detritus,-2.5213155221890298
detritus,-1.9888895629151737
detritus,-2.0245078369482847
boulder,-2.4184199707744196
boulder,-2.6837520175785063
boulder,-2.734800293080628
boulder,-2.362275389830909
boulder,-3.0402320330594415
boulder,-3.0442787594694485
boulder,-1.8472328825783189
boulder,-2.142324067340992
boulder,-3.022702594142404
boulder,-2.0878066139550184
boulder,-2.8064702061235707
boulder,-2.5012517667731737
boulder,-2.3190498505290935
boulder,-2.5837697468672105
boulder,-3.331171976017531
boulder,-3.1311188974075415
boulder,-2.397709752686516
boulder,-2.3591876590354195
boulder,-2.782355721782078
boulder,-2.6297053584276937
boulder,-2.635194578994418
boulder,-2.8278629149823598
boulder,-2.9132617313910356
boulder,-2.464115221372485
boulder,-3.3166863461855454
boulder,-2.2133411503083504
boulder,-3.2557726776531655
boulder,-2.7924972465998157
boulder,-3.1034697780069216
boulder,-2.4504082312566355
boulder,-2.8385740585493444
boulder,-2.2061256779310576
boulder,-2.2704340616560974
boulder,-2.965413209051354
boulder,-3.8013142915984273
boulder,-3.741419885743979
boulder,-2.7716838741757703
boulder,-2.5555490472546474
boulder,-3.4381688829836183
boulder,-2.358744136190954
boulder,-2.894227875042914
boulder,-2.8092411888547364
boulder,-2.308406380863898
boulder,-2.4556437931426185
boulder,-2.207721586490135
boulder,-3.0706726336845516
boulder,-2.259958895797628
boulder,-3.1665066278401377
boulder,-2.6452889516698948
boulder,-2.788749700363284
boulder,-3.4514289363401867
boulder,-1.8853928816228904
boulder,-2.8314125831705854
boulder,-3.39483470656163
boulder,-2.37990151421239
boulder,-2.5698587122943164
boulder,-2.3882026231481506
boulder,-2.5365735898411677
boulder,-3.221664191548029
boulder,-3.384503030143299
boulder,-3.215095701289986
boulder,-2.3848097456274107
boulder,-3.0229985181429724
boulder,-3.0057013291179766
boulder,-2.760656146338048
boulder,-2.631575564225564
boulder,-2.984855761113519
boulder,-2.491064706195329
boulder,-2.0905164286361946
boulder,-2.205706392036113
boulder,-2.564424958986304
boulder,-2.652943085277042
boulder,-2.439793113290553
boulder,-2.4238255274206946
boulder,-2.793076485630936
boulder,-2.6319971871379866
boulder,-2.7431989114721516
boulder,-2.749060540813153
boulder,-2.477818399091064
boulder,-2.530017262244973
boulder,-3.221972321143507
boulder,-3.255151224864363
boulder,-3.20145754984438
boulder,-2.966334209028802
boulder,-2.6887719500986735
boulder,-2.694699330310794
boulder,-2.912519432186582
boulder,-2.8990349030005955
boulder,-2.5203535484825124
boulder,-2.122404565088861
boulder,-2.609163318044098
boulder,-3.1678492128446565
boulder,-2.3991964386628943
boulder,-2.0960613087111586
boulder,-1.7298584581052567
boulder,-2.1312434320094162
boulder,-1.833576287646402
boulder,-2.211798498634786
boulder,-2.6757186479810224
boulder,-3.137892229024381
boulder,-2.9372548511250547
boulder,-2.9890571308002833
boulder,-2.397859241964575
boulder,-2.497344628529181
boulder,-3.006192716199518
boulder,-1.5846571054651517
boulder,-3.7210120724647457
boulder,-3.702405468884327
boulder,-2.950570068974341
boulder,-2.417507080992834
boulder,-2.69348672792737
boulder,-2.813474019853567
boulder,-3.510235668261422
boulder,-2.401105787799737
boulder,-2.0938588425702114
boulder,-1.9477233838555241
boulder,-2.327771203396507
boulder,-2.7242077640042135
boulder,-2.6300306867761405
boulder,-2.9652426192634325
boulder,-2.6666137230113556
boulder,-2.8017956469357053
boulder,-3.365947756274732
boulder,-2.90107912165377
boulder,-2.718353535332784
boulder,-2.743863063630596
boulder,-2.804834320605725
boulder,-3.151842840504977
boulder,-2.525664282418725
boulder,-2.3250648839996026
boulder,-2.1199558295163468
boulder,-2.4361126484134
boulder,-2.8967210044095077
boulder,-2.589804637180714
boulder,-2.9163722698503194
boulder,-2.6797853212070053
boulder,-2.5702107213586425
boulder,-2.344295286039165
boulder,-2.2949296670289496
boulder,-2.585141143249184
boulder,-2.7772812214149356
boulder,-3.5351371176311974
boulder,-3.355071127653433
boulder,-2.8129720279497707
boulder,-3.2059455664041354
boulder,-3.2035893446339085
boulder,-2.7072006404684084
boulder,-2.418342799014622
boulder,-3.2136705940372696
boulder,-3.0800834995378255
boulder,-2.54951275901268
boulder,-2.4987900389843603
boulder,-3.1576208094933573
boulder,-2.562160851668306
boulder,-2.6020829444778353
boulder,-2.5289410362270477
boulder,-2.5471519125368003
boulder,-3.0057705390719565
boulder,-3.434245630479379
boulder,-3.0646049821378183
boulder,-3.254472309248379
boulder,-3.1860906850093103
boulder,-2.7892112376731064
boulder,-2.95455560897727
boulder,-2.9298494231908223
boulder,-2.6845456651130255
boulder,-3.0345419620637943
boulder,-3.3127701427055105
boulder,-3.4506350453350616
boulder,-2.3061756824920177
boulder,-2.7020411680360867
boulder,-2.624234421375183
boulder,-2.679206533406738
boulder,-2.6597859332580396
boulder,-2.490836250474237
boulder,-2.4375333691854926
boulder,-2.785412565364434
boulder,-2.9612014509844076
boulder,-2.7274328212506163
boulder,-2.6829619298953364
boulder,-2.4621004404135833
boulder,-2.177884047594885
boulder,-2.5262489071027163
boulder,-2.9951158186230975
boulder,-2.198293506193138
boulder,-2.5519559820142703
boulder,-3.033849023475356
boulder,-3.384000532126973
boulder,-2.7795013031912887
boulder,-2.857889586439577
boulder,-2.7247000918220183
boulder,-2.5036252431428365
boulder,-2.420459303695444
boulder,-1.841032893984588
boulder,-2.2535158104425443
boulder,-2.223624490212052
boulder,-2.646197551585263
boulder,-3.3072305731628244
boulder,-2.912618954207248
boulder,-3.227428463030896
boulder,-2.6556230416705393
boulder,-2.8326904858639055
boulder,-3.076989625023899
boulder,-2.992952398531832
boulder,-2.7633345609788194
boulder,-3.3962306240046707
boulder,-2.722123164455702
boulder,-2.859684333264003
boulder,-3.0894720610340194
boulder,-3.0787074154300758
boulder,-2.4598155256043257
boulder,-2.562527305172331
boulder,-2.314337119429435
boulder,-2.2884165150644566
boulder,-1.9732431394324426
boulder,-2.7924214064434048
boulder,-2.2837140909687776
boulder,-2.3585744802700495
boulder,-2.36050051313707
boulder,-3.2637874011472294
boulder,-2.445765662219173
boulder,-1.7382824916924104
boulder,-2.5861982119794447
boulder,-3.0550811782478497
boulder,-3.2030824032628717
boulder,-2.1869235000633633
boulder,-2.444294116980343
boulder,-2.684818472067565
boulder,-2.714005140222339
boulder,-2.4994673409629775
boulder,-2.5535114511236583
boulder,-2.4123050083460433
boulder,-2.8902507613514974
boulder,-3.106340265954947
boulder,-2.9964454916739336
boulder,-3.034726900095179
boulder,-2.2277197622886016
boulder,-2.0362052990450765
boulder,-3.331757424614315
boulder,-4.13053210785767
boulder,-2.7344379964769683
boulder,-2.5494836827308545
boulder,-2.0751292078833816
boulder,-2.06123471135323
boulder,-2.766177444684874
boulder,-2.856554974022215
boulder,-2.1609788037406243
boulder,-1.9896689239852532
boulder,-3.161458149151093
boulder,-3.190654494102672
boulder,-2.301271143169469
boulder,-2.5275642075076394
boulder,-2.9428866887108103
boulder,-2.8158231359880546
boulder,-2.756212116944554
boulder,-2.871135854189363
gravel,-1.4536475020005761
gravel,-0.9266603273204456
gravel,-3.616197414878796
gravel,-3.6007067361239176
gravel,-2.5058057664343734
gravel,-3.078677140188156
gravel,-2.396587557471503
gravel,-2.5880686720588315
gravel,-1.8943557218331037
gravel,-2.48395131127517
gravel,-2.2714020626691256
gravel,-2.5303867782339053
gravel,-2.570474295866591
gravel,-2.5533192426955473
gravel,-3.0609456518540736
gravel,-3.139884342674526
gravel,-2.8266505928271313
gravel,-2.752419080464663
gravel,-3.3194030674135715
gravel,-3.6904324477432997
gravel,-2.9072220515074267
gravel,-2.821968399416967
gravel,-2.455419847086502
gravel,-2.2721888114014424
gravel,-2.6176171817470015
gravel,-2.588538039129779
gravel,-3.074591755765415
gravel,-2.8239030589296377
gravel,-2.9712952099795573
gravel,-2.188626761818008
gravel,-2.9744565221238592
gravel,-2.8050772635345984
gravel,-2.3147996314642936
gravel,-2.6321914685790717
gravel,-2.884692179680723
gravel,-4.2104431463064715
gravel,-3.7311136970299046
gravel,-3.374665336298953
gravel,-2.7475571259462854
gravel,-3.6085813727687497
gravel,-3.0936761209357453
gravel,-2.8518935194104276
gravel,-3.4599718926103527
gravel,-3.0106217534718596
gravel,-3.663134098237115
gravel,-3.5346890560646496
gravel,-3.384869255861752
gravel,-3.6355496475956897
gravel,-3.02725072918804
gravel,-3.4871286179363734
gravel,-3.238895983522516
gravel,-3.030892745256573
gravel,-1.3240802341674451
gravel,-1.871378858146662
gravel,-3.6711521297841476
gravel,-3.1849119960587853
gravel,-2.837617056351962
gravel,-2.9162721437755303
gravel,-2.5115003645006397
gravel,-3.462746121686415
gravel,-2.8119837384579824
gravel,-2.181143412330517
gravel,-2.384789100339264
gravel,-2.527027212081584
gravel,-2.5010812769404835
gravel,-2.2949465943538336
gravel,-2.5860058121443052
gravel,-2.5582951762818604
gravel,-3.4602936488435927
gravel,-2.34677228593809
gravel,-2.777538798922584
gravel,-3.251459910550018
gravel,-2.69268116613332
